Order ID,Customer ID,Product Name,Category,Order Date,Return Date,Return Reason,Refund Amount,Processing Time (Days),Customer Type,Region
1524,C1747,Running Shoes,Fashion,2024-01-19,2024-01-26,Other,1499,6,Returning,Ahmedabad
1525,C4848,Air Fryer,Home & Kitchen,2024-01-10,2024-01-19,Other,4999,3,New,Pune
1526,C9432,History of India,Books,2024-01-23,2024-02-07,Wrong Product,999,4,Returning,Pune
1527,C9013,History of India,Books,2024-01-07,2024-01-15,Defective,999,7,New,Pune
1528,C1003,Sunglasses,Fashion,2024-01-30,2024-02-08,Late Delivery,999,10,New,Kolkata
1529,C4716,Bluetooth Headphones,Electronics,2024-01-21,2024-02-02,Defective,1999,7,Returning,Hyderabad
1530,C9529,Science Fiction,Books,2024-01-23,2024-02-07,Defective,699,10,Returning,Chennai
1531,C9002,Self-Help Guide,Books,2024-01-03,2024-01-12,Defective,499,3,Returning,Chennai
1532,C9957,Science Fiction,Books,2024-01-22,2024-01-28,Other,699,7,Returning,Delhi
1533,C9579,Science Fiction,Books,2024-01-09,2024-01-19,Other,699,10,New,Ahmedabad
1534,C1803,Science Fiction,Books,2024-01-26,2024-02-09,Wrong Product,699,10,New,Bangalore
1535,C8598,History of India,Books,2024-01-05,2024-01-10,Wrong Product,999,8,New,Pune
1536,C1281,Laptop Cooling Pad,Electronics,2024-01-16,2024-01-30,Defective,1299,7,New,Chennai
1537,C8546,Air Fryer,Home & Kitchen,2024-01-27,2024-02-10,Wrong Product,4999,9,Returning,Delhi
1538,C4690,History of India,Books,2024-01-06,2024-01-18,Wrong Product,999,9,Returning,Ahmedabad
1539,C7640,Science Fiction,Books,2024-01-25,2024-02-02,Late Delivery,699,9,Returning,Kolkata
1540,C8274,Business Strategies,Books,2024-01-05,2024-01-16,Defective,899,4,New,Kolkata
1541,C3183,Air Fryer,Home & Kitchen,2024-01-18,2024-01-28,Other,4999,4,New,Bangalore
1542,C3504,Science Fiction,Books,2024-01-22,2024-01-28,Defective,699,8,Returning,Ahmedabad
1543,C7179,Leather Wallet,Fashion,2024-01-25,2024-02-05,Wrong Product,899,5,Returning,Mumbai
1544,C2307,Bluetooth Headphones,Electronics,2024-01-15,2024-01-25,Defective,1999,8,New,Delhi
1545,C9874,Denim Jacket,Fashion,2024-01-24,2024-02-02,Late Delivery,1999,3,Returning,Hyderabad
1546,C4669,Leather Wallet,Fashion,2024-01-04,2024-01-11,Wrong Size,899,9,New,Kolkata
1547,C6644,History of India,Books,2024-01-11,2024-01-25,Other,999,8,Returning,Mumbai
1548,C8092,Laptop Cooling Pad,Electronics,2024-01-22,2024-02-05,Late Delivery,1299,4,New,Bangalore
1549,C8146,Denim Jacket,Fashion,2024-01-17,2024-02-01,Defective,1999,8,New,Kolkata
1550,C3847,Running Shoes,Fashion,2024-01-01,2024-01-08,Wrong Size,1499,5,New,Bangalore
1551,C5877,Science Fiction,Books,2024-01-15,2024-01-30,Late Delivery,699,8,New,Ahmedabad
1552,C9498,Science Fiction,Books,2024-01-12,2024-01-21,Late Delivery,699,7,New,Kolkata
1553,C5904,Dumbbells,Sports,2024-01-29,2024-02-12,Other,2999,8,Returning,Ahmedabad
1554,C1546,Bluetooth Headphones,Electronics,2024-01-12,2024-01-26,Wrong Size,1999,3,New,Kolkata
1555,C7010,Football,Sports,2024-01-26,2024-01-31,Late Delivery,799,3,New,Bangalore
1556,C6438,History of India,Books,2024-01-06,2024-01-12,Defective,999,7,New,Chennai
1557,C6582,Smartwatch,Electronics,2024-01-15,2024-01-22,Wrong Size,2999,6,Returning,Ahmedabad
1558,C6183,History of India,Books,2024-01-16,2024-01-22,Wrong Product,999,4,New,Chennai
1559,C6796,History of India,Books,2024-01-10,2024-01-21,Late Delivery,999,8,Returning,Pune
1560,C8551,Air Fryer,Home & Kitchen,2024-01-29,2024-02-07,Defective,4999,10,Returning,Ahmedabad
1561,C2158,Air Fryer,Home & Kitchen,2024-01-29,2024-02-12,Late Delivery,4999,3,New,Kolkata
1562,C3023,Sunglasses,Fashion,2024-01-18,2024-01-23,Late Delivery,999,10,New,Ahmedabad
1563,C7955,Football,Sports,2024-01-30,2024-02-13,Other,799,7,New,Ahmedabad
1564,C1192,Self-Help Guide,Books,2024-01-28,2024-02-12,Other,499,9,New,Delhi
1565,C3176,Vacuum Cleaner,Home & Kitchen,2024-01-07,2024-01-19,Late Delivery,3999,7,Returning,Chennai
1566,C4295,Sunglasses,Fashion,2024-01-30,2024-02-04,Wrong Product,999,8,New,Kolkata
1567,C5248,Self-Help Guide,Books,2024-01-26,2024-02-02,Wrong Size,499,5,Returning,Hyderabad
1568,C3835,History of India,Books,2024-01-11,2024-01-23,Defective,999,7,Returning,Mumbai
1569,C6181,Science Fiction,Books,2024-01-22,2024-02-03,Defective,699,8,New,Mumbai
1570,C3331,History of India,Books,2024-01-03,2024-01-13,Other,999,5,Returning,Kolkata
1571,C6461,Air Fryer,Home & Kitchen,2024-01-16,2024-01-27,Wrong Product,4999,9,Returning,Chennai
1572,C7127,Vacuum Cleaner,Home & Kitchen,2024-01-05,2024-01-11,Late Delivery,3999,9,Returning,Ahmedabad
1573,C3180,Sunglasses,Fashion,2024-01-14,2024-01-27,Wrong Size,999,10,Returning,Delhi
1574,C4271,Leather Wallet,Fashion,2024-01-07,2024-01-13,Wrong Size,899,8,Returning,Pune
1575,C1277,Self-Help Guide,Books,2024-01-28,2024-02-12,Other,499,10,Returning,Ahmedabad
1576,C6959,Dumbbells,Sports,2024-01-24,2024-02-04,Wrong Product,2999,4,New,Bangalore
1577,C8263,Science Fiction,Books,2024-01-08,2024-01-13,Wrong Size,699,10,Returning,Hyderabad
1578,C9369,Business Strategies,Books,2024-01-22,2024-01-28,Wrong Product,899,6,New,Bangalore
1579,C9232,Yoga Mat,Sports,2024-01-22,2024-01-31,Other,599,8,Returning,Kolkata
1580,C5015,Pressure Cooker,Home & Kitchen,2024-01-14,2024-01-27,Wrong Product,2499,6,Returning,Hyderabad
1581,C8010,Football,Sports,2024-01-02,2024-01-09,Wrong Product,799,3,Returning,Hyderabad
1582,C4762,Football,Sports,2024-01-02,2024-01-09,Late Delivery,799,9,New,Hyderabad
1583,C4775,Science Fiction,Books,2024-01-10,2024-01-22,Other,699,5,New,Hyderabad
1584,C4812,Leather Wallet,Fashion,2024-01-05,2024-01-11,Defective,899,4,New,Mumbai
1585,C3619,Business Strategies,Books,2024-01-12,2024-01-22,Other,899,8,Returning,Chennai
1586,C6453,Self-Help Guide,Books,2024-01-24,2024-01-30,Late Delivery,499,9,New,Ahmedabad
1587,C7997,Football,Sports,2024-01-27,2024-02-05,Wrong Size,799,3,Returning,Kolkata
1588,C2832,Vacuum Cleaner,Home & Kitchen,2024-01-20,2024-01-29,Defective,3999,9,Returning,Kolkata
1589,C9689,Yoga Mat,Sports,2024-01-24,2024-02-04,Wrong Size,599,9,New,Kolkata
1590,C6095,Science Fiction,Books,2024-01-31,2024-02-06,Other,699,7,Returning,Chennai
1591,C7681,Business Strategies,Books,2024-01-27,2024-02-07,Late Delivery,899,9,Returning,Ahmedabad
1592,C8279,Badminton Racket,Sports,2024-01-31,2024-02-11,Wrong Size,1299,8,Returning,Bangalore
1593,C8297,Self-Help Guide,Books,2024-01-19,2024-01-25,Wrong Size,499,4,New,Pune
1594,C3023,Science Fiction,Books,2024-01-07,2024-01-13,Wrong Product,699,7,Returning,Chennai
1595,C1337,Laptop Cooling Pad,Electronics,2024-01-18,2024-01-23,Wrong Size,1299,7,Returning,Bangalore
1596,C4378,Vacuum Cleaner,Home & Kitchen,2024-01-29,2024-02-03,Late Delivery,3999,5,New,Hyderabad
1597,C6091,Business Strategies,Books,2024-01-25,2024-02-01,Defective,899,6,Returning,Hyderabad
1598,C7329,History of India,Books,2024-01-22,2024-01-31,Defective,999,8,Returning,Bangalore
1599,C6092,Self-Help Guide,Books,2024-01-04,2024-01-11,Wrong Product,499,5,New,Chennai
1600,C4035,Bluetooth Headphones,Electronics,2024-01-12,2024-01-17,Wrong Size,1999,6,Returning,Bangalore
1601,C2896,Vacuum Cleaner,Home & Kitchen,2024-01-16,2024-01-22,Wrong Size,3999,3,New,Delhi
1602,C2561,Pressure Cooker,Home & Kitchen,2024-01-02,2024-01-10,Defective,2499,6,New,Mumbai
1603,C1973,History of India,Books,2024-01-03,2024-01-13,Defective,999,6,New,Chennai
1604,C8670,Laptop Cooling Pad,Electronics,2024-01-22,2024-02-05,Wrong Size,1299,5,New,Bangalore
1605,C8886,Football,Sports,2024-01-01,2024-01-11,Wrong Size,799,8,Returning,Ahmedabad
1606,C1702,Smartwatch,Electronics,2024-01-08,2024-01-23,Wrong Product,2999,8,New,Mumbai
1607,C6778,Running Shoes,Fashion,2024-01-14,2024-01-23,Wrong Product,1499,10,Returning,Pune
1608,C3631,Football,Sports,2024-01-28,2024-02-04,Wrong Size,799,6,Returning,Hyderabad
1609,C1017,Badminton Racket,Sports,2024-01-24,2024-02-07,Defective,1299,4,New,Chennai
1610,C7661,Water Purifier,Home & Kitchen,2024-01-29,2024-02-05,Other,5999,6,New,Kolkata
1611,C7999,Business Strategies,Books,2024-01-14,2024-01-28,Wrong Product,899,9,Returning,Pune
1612,C1768,Sunglasses,Fashion,2024-01-31,2024-02-11,Defective,999,8,Returning,Ahmedabad
1613,C5389,Smartwatch,Electronics,2024-01-19,2024-01-26,Other,2999,4,Returning,Pune
1614,C5129,Self-Help Guide,Books,2024-01-02,2024-01-08,Other,499,5,Returning,Pune
1615,C3005,Business Strategies,Books,2024-01-07,2024-01-18,Defective,899,7,New,Ahmedabad
1616,C7841,Dumbbells,Sports,2024-01-29,2024-02-13,Wrong Product,2999,7,Returning,Mumbai
1617,C9945,Badminton Racket,Sports,2024-01-16,2024-01-29,Wrong Size,1299,9,New,Delhi
1618,C8339,Pressure Cooker,Home & Kitchen,2024-01-31,2024-02-09,Wrong Product,2499,10,Returning,Delhi
1619,C5084,Dumbbells,Sports,2024-01-02,2024-01-14,Wrong Size,2999,9,Returning,Mumbai
1620,C5403,Air Fryer,Home & Kitchen,2024-01-10,2024-01-21,Wrong Product,4999,4,New,Mumbai
1621,C2966,Dumbbells,Sports,2024-01-22,2024-01-27,Wrong Product,2999,9,New,Ahmedabad
1622,C2576,Laptop Cooling Pad,Electronics,2024-01-18,2024-01-27,Wrong Size,1299,6,Returning,Chennai
1623,C7825,Air Fryer,Home & Kitchen,2024-01-05,2024-01-18,Wrong Product,4999,6,Returning,Chennai
1624,C4910,Dumbbells,Sports,2024-01-13,2024-01-26,Defective,2999,3,New,Chennai
1625,C4507,Yoga Mat,Sports,2024-01-30,2024-02-04,Other,599,7,Returning,Delhi
1626,C4414,Badminton Racket,Sports,2024-01-31,2024-02-11,Wrong Product,1299,7,New,Ahmedabad
1627,C9075,Running Shoes,Fashion,2024-01-03,2024-01-11,Wrong Size,1499,6,Returning,Delhi
1628,C7042,Science Fiction,Books,2024-01-02,2024-01-13,Wrong Size,699,5,Returning,Bangalore
1629,C8442,Running Shoes,Fashion,2024-01-30,2024-02-11,Wrong Size,1499,5,New,Ahmedabad
1630,C2786,History of India,Books,2024-01-01,2024-01-07,Wrong Size,999,5,Returning,Bangalore
1631,C5583,Wireless Mouse,Electronics,2024-01-31,2024-02-12,Defective,599,7,Returning,Chennai
1632,C2385,Denim Jacket,Fashion,2024-01-25,2024-02-04,Late Delivery,1999,8,New,Hyderabad
1633,C6639,Running Shoes,Fashion,2024-01-16,2024-01-26,Defective,1499,10,New,Bangalore
1634,C8543,Wireless Mouse,Electronics,2024-01-19,2024-01-31,Defective,599,3,Returning,Delhi
1635,C5540,Denim Jacket,Fashion,2024-01-26,2024-02-09,Late Delivery,1999,6,Returning,Delhi
1636,C9938,History of India,Books,2024-01-11,2024-01-24,Other,999,10,Returning,Kolkata
1637,C1928,Wireless Mouse,Electronics,2024-01-13,2024-01-22,Wrong Product,599,6,Returning,Pune
1638,C7196,Football,Sports,2024-01-12,2024-01-22,Defective,799,8,Returning,Mumbai
1639,C6832,Water Purifier,Home & Kitchen,2024-01-30,2024-02-07,Wrong Product,5999,10,Returning,Pune
1640,C7855,Badminton Racket,Sports,2024-01-16,2024-01-22,Defective,1299,3,New,Mumbai
1641,C5092,Vacuum Cleaner,Home & Kitchen,2024-01-17,2024-01-24,Wrong Size,3999,3,Returning,Kolkata
1642,C3720,Bluetooth Headphones,Electronics,2024-01-31,2024-02-11,Wrong Size,1999,7,Returning,Delhi
1643,C3522,Leather Wallet,Fashion,2024-01-08,2024-01-17,Wrong Size,899,4,New,Kolkata
1644,C7216,Business Strategies,Books,2024-01-26,2024-01-31,Defective,899,10,New,Kolkata
1645,C2230,Pressure Cooker,Home & Kitchen,2024-01-25,2024-02-09,Wrong Size,2499,4,New,Delhi
1646,C2733,Running Shoes,Fashion,2024-01-17,2024-02-01,Wrong Size,1499,4,New,Bangalore
1647,C4347,Vacuum Cleaner,Home & Kitchen,2024-01-29,2024-02-07,Late Delivery,3999,10,New,Kolkata
1648,C8171,Pressure Cooker,Home & Kitchen,2024-01-07,2024-01-19,Late Delivery,2499,6,Returning,Kolkata
1649,C6407,Science Fiction,Books,2024-01-13,2024-01-23,Wrong Product,699,8,Returning,Mumbai
1650,C4321,Business Strategies,Books,2024-01-12,2024-01-24,Wrong Size,899,3,Returning,Delhi
1651,C7806,History of India,Books,2024-01-11,2024-01-17,Wrong Size,999,5,Returning,Mumbai
1652,C8648,Leather Wallet,Fashion,2024-01-10,2024-01-23,Defective,899,8,New,Ahmedabad
1653,C3138,Leather Wallet,Fashion,2024-01-04,2024-01-10,Wrong Size,899,8,New,Ahmedabad
1654,C8268,Business Strategies,Books,2024-01-29,2024-02-04,Wrong Product,899,8,Returning,Pune
1655,C6180,History of India,Books,2024-01-15,2024-01-23,Other,999,6,Returning,Hyderabad
1656,C3488,Vacuum Cleaner,Home & Kitchen,2024-01-31,2024-02-15,Other,3999,3,New,Pune
1657,C2404,Denim Jacket,Fashion,2024-01-24,2024-02-06,Wrong Size,1999,8,Returning,Mumbai
1658,C3479,Business Strategies,Books,2024-01-21,2024-01-31,Late Delivery,899,6,Returning,Ahmedabad
1659,C4438,Science Fiction,Books,2024-01-20,2024-01-26,Late Delivery,699,7,New,Ahmedabad
1660,C4191,Science Fiction,Books,2024-01-10,2024-01-19,Late Delivery,699,7,New,Mumbai
1661,C3768,Smartwatch,Electronics,2024-01-14,2024-01-27,Late Delivery,2999,10,Returning,Kolkata
1662,C2530,Self-Help Guide,Books,2024-01-04,2024-01-15,Other,499,6,New,Kolkata
1663,C4301,Wireless Mouse,Electronics,2024-01-04,2024-01-12,Other,599,7,Returning,Ahmedabad
1664,C1536,Sunglasses,Fashion,2024-01-25,2024-02-07,Late Delivery,999,10,New,Mumbai
1665,C9578,Laptop Cooling Pad,Electronics,2024-01-16,2024-01-23,Wrong Size,1299,4,Returning,Kolkata
1666,C8549,Laptop Cooling Pad,Electronics,2024-01-06,2024-01-15,Wrong Product,1299,6,Returning,Bangalore
1667,C8198,Running Shoes,Fashion,2024-01-28,2024-02-05,Wrong Size,1499,3,New,Hyderabad
1668,C8090,Vacuum Cleaner,Home & Kitchen,2024-01-08,2024-01-23,Other,3999,5,New,Hyderabad
1669,C8266,Dumbbells,Sports,2024-01-20,2024-01-30,Other,2999,3,New,Kolkata
1670,C5025,Science Fiction,Books,2024-01-20,2024-01-28,Wrong Product,699,5,New,Ahmedabad
1671,C4035,History of India,Books,2024-01-24,2024-02-02,Defective,999,3,New,Chennai
1672,C2948,Pressure Cooker,Home & Kitchen,2024-01-14,2024-01-27,Wrong Size,2499,8,New,Kolkata
1673,C2068,Water Purifier,Home & Kitchen,2024-01-11,2024-01-18,Defective,5999,6,New,Ahmedabad
1674,C1092,Football,Sports,2024-01-14,2024-01-24,Wrong Size,799,4,Returning,Delhi
1675,C7498,Sunglasses,Fashion,2024-01-22,2024-02-05,Other,999,7,New,Delhi
1676,C1842,Wireless Mouse,Electronics,2024-01-04,2024-01-19,Late Delivery,599,9,Returning,Chennai
1677,C5209,Science Fiction,Books,2024-01-11,2024-01-17,Other,699,6,New,Chennai
1678,C6438,Badminton Racket,Sports,2024-01-21,2024-01-26,Wrong Size,1299,7,New,Delhi
1679,C9026,Yoga Mat,Sports,2024-01-17,2024-01-27,Wrong Product,599,5,Returning,Bangalore
1680,C2067,Dumbbells,Sports,2024-01-31,2024-02-05,Other,2999,4,New,Kolkata
1681,C7009,Leather Wallet,Fashion,2024-01-17,2024-01-30,Wrong Size,899,9,New,Bangalore
1682,C8999,Dumbbells,Sports,2024-01-15,2024-01-24,Other,2999,3,Returning,Pune
1683,C1837,Pressure Cooker,Home & Kitchen,2024-01-28,2024-02-05,Wrong Size,2499,4,Returning,Kolkata
1684,C7391,Wireless Mouse,Electronics,2024-01-09,2024-01-24,Wrong Size,599,7,New,Chennai
1685,C2151,Vacuum Cleaner,Home & Kitchen,2024-01-20,2024-01-31,Wrong Product,3999,10,New,Bangalore
1686,C7049,Running Shoes,Fashion,2024-01-01,2024-01-13,Wrong Product,1499,6,New,Kolkata
1687,C9475,Running Shoes,Fashion,2024-01-14,2024-01-19,Wrong Product,1499,6,New,Ahmedabad
1688,C7527,Badminton Racket,Sports,2024-01-26,2024-02-05,Late Delivery,1299,7,New,Mumbai
1689,C3821,Wireless Mouse,Electronics,2024-01-02,2024-01-10,Wrong Size,599,5,Returning,Pune
1690,C2974,Pressure Cooker,Home & Kitchen,2024-01-23,2024-02-05,Other,2499,6,Returning,Delhi
1691,C7451,Dumbbells,Sports,2024-01-02,2024-01-16,Late Delivery,2999,8,New,Mumbai
1692,C9079,Air Fryer,Home & Kitchen,2024-01-02,2024-01-11,Wrong Size,4999,7,New,Chennai
1693,C8170,Water Purifier,Home & Kitchen,2024-01-28,2024-02-11,Late Delivery,5999,8,New,Bangalore
1694,C3652,Laptop Cooling Pad,Electronics,2024-01-16,2024-01-22,Late Delivery,1299,9,Returning,Delhi
1695,C2677,Running Shoes,Fashion,2024-01-05,2024-01-18,Defective,1499,8,New,Pune
1696,C7350,Air Fryer,Home & Kitchen,2024-01-01,2024-01-15,Wrong Size,4999,6,New,Chennai
1697,C5924,Running Shoes,Fashion,2024-01-29,2024-02-13,Late Delivery,1499,7,Returning,Hyderabad
1698,C6740,Running Shoes,Fashion,2024-01-19,2024-02-03,Defective,1499,3,Returning,Chennai
1699,C5052,Air Fryer,Home & Kitchen,2024-01-22,2024-02-03,Late Delivery,4999,8,New,Pune
1700,C2670,Sunglasses,Fashion,2024-01-18,2024-01-27,Wrong Size,999,3,New,Pune
1701,C9701,Badminton Racket,Sports,2024-01-30,2024-02-06,Other,1299,9,Returning,Ahmedabad
1702,C7814,Vacuum Cleaner,Home & Kitchen,2024-01-28,2024-02-12,Wrong Product,3999,9,New,Mumbai
1703,C1484,Badminton Racket,Sports,2024-01-14,2024-01-19,Other,1299,3,Returning,Kolkata
1704,C4379,Dumbbells,Sports,2024-01-19,2024-02-02,Wrong Product,2999,4,New,Pune
1705,C5494,History of India,Books,2024-01-14,2024-01-25,Defective,999,6,Returning,Ahmedabad
1706,C7042,Air Fryer,Home & Kitchen,2024-01-26,2024-02-03,Defective,4999,6,Returning,Ahmedabad
1707,C8864,Yoga Mat,Sports,2024-01-28,2024-02-10,Defective,599,8,New,Chennai
1708,C7272,Dumbbells,Sports,2024-01-03,2024-01-15,Other,2999,6,Returning,Mumbai
1709,C5876,History of India,Books,2024-01-24,2024-01-31,Defective,999,8,New,Pune
1710,C6704,Badminton Racket,Sports,2024-01-28,2024-02-10,Other,1299,6,New,Ahmedabad
1711,C7245,Self-Help Guide,Books,2024-01-10,2024-01-25,Late Delivery,499,9,Returning,Mumbai
1712,C5528,Smartwatch,Electronics,2024-01-30,2024-02-13,Late Delivery,2999,6,Returning,Bangalore
1713,C6616,Laptop Cooling Pad,Electronics,2024-01-22,2024-02-02,Defective,1299,6,New,Chennai
1714,C9385,Dumbbells,Sports,2024-01-28,2024-02-12,Wrong Size,2999,4,Returning,Pune
1715,C9654,Running Shoes,Fashion,2024-01-31,2024-02-08,Defective,1499,3,New,Pune
1716,C6404,Football,Sports,2024-01-10,2024-01-18,Other,799,10,New,Pune
1717,C7938,Sunglasses,Fashion,2024-01-22,2024-01-31,Wrong Size,999,6,Returning,Delhi
1718,C2512,Bluetooth Headphones,Electronics,2024-01-03,2024-01-12,Wrong Size,1999,8,Returning,Bangalore
1719,C5666,Science Fiction,Books,2024-01-29,2024-02-11,Defective,699,5,New,Chennai
1720,C8469,Badminton Racket,Sports,2024-01-04,2024-01-16,Late Delivery,1299,9,New,Chennai
1721,C7970,Sunglasses,Fashion,2024-01-13,2024-01-20,Wrong Size,999,6,New,Ahmedabad
1722,C7603,Air Fryer,Home & Kitchen,2024-01-03,2024-01-10,Defective,4999,7,Returning,Ahmedabad
1723,C4365,History of India,Books,2024-01-04,2024-01-10,Wrong Product,999,5,Returning,Kolkata
1724,C8382,Running Shoes,Fashion,2024-01-15,2024-01-21,Wrong Size,1499,6,New,Bangalore
1725,C7190,Badminton Racket,Sports,2024-01-22,2024-01-27,Late Delivery,1299,9,Returning,Kolkata
1726,C7661,Football,Sports,2024-01-16,2024-01-26,Late Delivery,799,6,Returning,Pune
1727,C4278,Smartwatch,Electronics,2024-01-14,2024-01-24,Late Delivery,2999,6,New,Kolkata
1728,C9630,Yoga Mat,Sports,2024-01-17,2024-01-28,Defective,599,7,New,Bangalore
1729,C7843,Yoga Mat,Sports,2024-01-22,2024-01-28,Wrong Size,599,10,Returning,Ahmedabad
1730,C5328,Leather Wallet,Fashion,2024-01-07,2024-01-14,Defective,899,4,Returning,Chennai
1731,C6766,Pressure Cooker,Home & Kitchen,2024-01-20,2024-02-04,Other,2499,6,Returning,Pune
1732,C7488,Denim Jacket,Fashion,2024-01-16,2024-01-27,Wrong Product,1999,5,New,Mumbai
1733,C9759,Air Fryer,Home & Kitchen,2024-01-16,2024-01-25,Other,4999,7,New,Bangalore
1734,C8366,Dumbbells,Sports,2024-01-09,2024-01-24,Other,2999,8,New,Delhi
1735,C4574,Denim Jacket,Fashion,2024-01-20,2024-01-27,Wrong Size,1999,6,New,Delhi
1736,C4187,Vacuum Cleaner,Home & Kitchen,2024-01-20,2024-01-30,Wrong Size,3999,10,New,Hyderabad
1737,C3100,Dumbbells,Sports,2024-01-24,2024-01-31,Defective,2999,4,Returning,Mumbai
1738,C9627,Badminton Racket,Sports,2024-01-08,2024-01-15,Late Delivery,1299,5,New,Hyderabad
1739,C8604,Vacuum Cleaner,Home & Kitchen,2024-01-11,2024-01-17,Wrong Size,3999,6,New,Bangalore
1740,C9012,Water Purifier,Home & Kitchen,2024-01-08,2024-01-17,Other,5999,8,New,Pune
1741,C8850,Yoga Mat,Sports,2024-01-03,2024-01-08,Wrong Size,599,7,New,Delhi
1742,C7850,Vacuum Cleaner,Home & Kitchen,2024-01-20,2024-01-31,Late Delivery,3999,4,New,Bangalore
1743,C7388,Dumbbells,Sports,2024-01-31,2024-02-10,Wrong Size,2999,3,New,Mumbai
1744,C6629,Wireless Mouse,Electronics,2024-01-16,2024-01-23,Other,599,4,Returning,Chennai
1745,C6495,Wireless Mouse,Electronics,2024-01-21,2024-02-01,Defective,599,5,Returning,Hyderabad
1746,C9857,History of India,Books,2024-01-13,2024-01-21,Wrong Product,999,7,New,Delhi
1747,C7577,Leather Wallet,Fashion,2024-01-06,2024-01-21,Defective,899,8,Returning,Hyderabad
1748,C5752,Smartwatch,Electronics,2024-01-31,2024-02-07,Defective,2999,4,Returning,Ahmedabad
1749,C9106,Smartwatch,Electronics,2024-01-22,2024-02-05,Late Delivery,2999,3,Returning,Ahmedabad
1750,C1882,Football,Sports,2024-01-28,2024-02-07,Defective,799,5,Returning,Bangalore
1751,C9830,Pressure Cooker,Home & Kitchen,2024-01-01,2024-01-16,Other,2499,10,New,Bangalore
1752,C1089,Vacuum Cleaner,Home & Kitchen,2024-01-19,2024-02-03,Late Delivery,3999,9,Returning,Bangalore
1753,C2222,Leather Wallet,Fashion,2024-01-22,2024-02-02,Wrong Product,899,8,New,Delhi
1754,C9509,Dumbbells,Sports,2024-01-23,2024-02-04,Wrong Product,2999,3,New,Ahmedabad
1755,C9344,Business Strategies,Books,2024-01-10,2024-01-19,Defective,899,10,Returning,Chennai
1756,C1032,Denim Jacket,Fashion,2024-01-03,2024-01-17,Other,1999,5,New,Mumbai
1757,C2287,Dumbbells,Sports,2024-01-30,2024-02-13,Defective,2999,5,New,Chennai
1758,C6150,Leather Wallet,Fashion,2024-01-26,2024-02-05,Defective,899,7,Returning,Chennai
1759,C3319,Yoga Mat,Sports,2024-01-18,2024-01-30,Other,599,8,New,Kolkata
1760,C9559,Wireless Mouse,Electronics,2024-01-16,2024-01-31,Other,599,8,New,Chennai
1761,C6031,Denim Jacket,Fashion,2024-01-10,2024-01-19,Wrong Product,1999,3,New,Delhi
1762,C5883,Yoga Mat,Sports,2024-01-01,2024-01-13,Wrong Size,599,7,Returning,Hyderabad
1763,C6293,Denim Jacket,Fashion,2024-01-14,2024-01-26,Wrong Product,1999,10,Returning,Hyderabad
1764,C1539,Bluetooth Headphones,Electronics,2024-01-22,2024-02-06,Wrong Size,1999,10,New,Delhi
1765,C3668,Football,Sports,2024-01-10,2024-01-19,Wrong Size,799,3,New,Ahmedabad
1766,C8349,Self-Help Guide,Books,2024-01-19,2024-01-29,Wrong Product,499,8,Returning,Hyderabad
1767,C1305,Air Fryer,Home & Kitchen,2024-01-29,2024-02-06,Wrong Size,4999,4,New,Bangalore
1768,C6030,Football,Sports,2024-01-03,2024-01-17,Defective,799,3,New,Hyderabad
1769,C6858,Football,Sports,2024-01-04,2024-01-19,Defective,799,9,Returning,Pune
1770,C4034,History of India,Books,2024-01-15,2024-01-22,Wrong Size,999,10,New,Ahmedabad
1771,C2375,Dumbbells,Sports,2024-01-10,2024-01-23,Late Delivery,2999,5,New,Kolkata
1772,C5113,Laptop Cooling Pad,Electronics,2024-01-24,2024-02-03,Late Delivery,1299,10,Returning,Hyderabad
1773,C7890,Dumbbells,Sports,2024-01-23,2024-02-06,Late Delivery,2999,5,New,Pune
1774,C1207,Dumbbells,Sports,2024-01-20,2024-02-03,Late Delivery,2999,7,Returning,Ahmedabad
1775,C8619,Vacuum Cleaner,Home & Kitchen,2024-01-25,2024-01-30,Late Delivery,3999,6,New,Chennai
1776,C4292,Badminton Racket,Sports,2024-01-04,2024-01-11,Defective,1299,9,New,Bangalore
1777,C8076,Wireless Mouse,Electronics,2024-01-03,2024-01-09,Other,599,6,New,Pune
1778,C1067,Self-Help Guide,Books,2024-01-09,2024-01-14,Defective,499,3,Returning,Pune
1779,C6727,Football,Sports,2024-01-07,2024-01-20,Wrong Size,799,3,Returning,Delhi
1780,C3410,Vacuum Cleaner,Home & Kitchen,2024-01-29,2024-02-10,Other,3999,9,Returning,Hyderabad
1781,C4455,Water Purifier,Home & Kitchen,2024-01-30,2024-02-07,Other,5999,9,Returning,Bangalore
1782,C4806,Dumbbells,Sports,2024-01-29,2024-02-03,Wrong Product,2999,10,New,Chennai
1783,C5238,Pressure Cooker,Home & Kitchen,2024-01-26,2024-02-02,Late Delivery,2499,8,Returning,Ahmedabad
1784,C6323,Sunglasses,Fashion,2024-01-19,2024-01-28,Other,999,10,New,Delhi
1785,C7720,Wireless Mouse,Electronics,2024-01-05,2024-01-20,Late Delivery,599,7,Returning,Chennai
1786,C7182,Yoga Mat,Sports,2024-01-27,2024-02-04,Late Delivery,599,4,New,Delhi
1787,C5263,Water Purifier,Home & Kitchen,2024-01-22,2024-02-04,Wrong Size,5999,7,Returning,Hyderabad
1788,C7772,Vacuum Cleaner,Home & Kitchen,2024-01-20,2024-02-03,Other,3999,7,Returning,Chennai
